Mag,Long,Lat,Depth,Year,Mo,Day,Hr,Min,Sec,Cat,Depthneg
1.78,-113.5172,36.994,0.6,2008,4,5,17,59,4.15,0,-0.6
2.85,-111.9535,39.319,0.6,2008,4,22,19,1,15.14,0,-0.6
1.81,-112.5117,38.113,0.6,2008,6,9,6,22,18.12,0,-0.6
1.6,-112.3082,37.5328,0.6,2008,9,15,4,45,9.75,0,-0.6
0.59,-111.394,40.6158,0.6,2009,5,21,21,45,11.56,0,-0.6
1.43,-113.3175,37.3507,0.6,2009,6,29,15,54,4.28,0,-0.6
2.33,-111.1162,38.0378,0.6,2010,4,16,6,0,26.85,0,-0.6
1.55,-112.2497,41.5858,0.6,2010,6,11,22,8,15.27,0,-0.6
1.63,-113.7005,37.532,0.6,2010,7,9,1,26,29.84,0,-0.6
2.2,-111.3627,42.1383,0.6,2010,9,16,13,4,36.31,0,-0.6
1.35,-111.8882,39.4063,0.7,2000,1,15,4,4,9.07,0,-0.7
1.65,-111.4548,40.418,0.7,2000,2,24,0,45,30.15,0,-0.7
2.01,-112.7785,37.0183,0.7,2000,5,4,0,53,26.13,0,-0.7
1.63,-112.1508,40.5927,0.7,2000,6,15,15,15,49.95,0,-0.7
2.44,-112.0338,37.0265,0.7,2001,1,5,1,42,53.35,0,-0.7
1.56,-111.575,38.771,0.7,2001,2,9,21,3,17.54,0,-0.7
3.4,-112.5488,38.7167,0.7,2001,2,10,10,56,15.08,0,-0.7
2.75,-112.5557,38.709,0.7,2001,2,23,21,0,0.77,0,-0.7
3.09,-112.7023,38.0585,0.7,2001,8,24,18,26,58.96,0,-0.7
2.21,-112.6863,38.1407,0.7,2001,10,7,3,15,0.33,0,-0.7
1.8,-112.524,38.5567,0.7,2001,11,29,21,30,53.01,0,-0.7
1.32,-112.5448,38.7003,0.7,2002,3,23,16,39,8.73,0,-0.7
2.9,-112.769,37.1845,0.7,2002,4,5,11,55,34.61,0,-0.7
1.73,-111.0052,42.4592,0.7,2002,4,24,21,16,11.62,0,-0.7
1.13,-113.1692,37.3995,0.7,2002,8,13,5,47,24.65,0,-0.7
1.72,-112.126,39.6447,0.7,2002,10,13,1,56,0.24,0,-0.7
1.08,-112.1407,38.595,0.7,2002,10,29,9,0,41.09,0,-0.7
1.36,-112.9625,38.9495,0.7,2002,10,30,23,7,43.42,0,-0.7
2.18,-111.5142,38.8335,0.7,2002,11,8,12,54,52.4,0,-0.7
2.24,-113.4848,36.8157,0.7,2002,11,30,12,6,39.44,0,-0.7
1.42,-112.6868,41.917,0.7,2003,3,19,2,6,18.3,0,-0.7
2.15,-113.874,37.4853,0.7,2003,5,31,1,52,54.5,0,-0.7
0.03,-111.4053,40.624,0.7,2004,1,28,16,45,48.53,0,-0.7
1.5,-111.9213,39.664,0.7,2004,3,13,13,18,11.56,0,-0.7
2.29,-112.3633,41.8978,0.7,2004,4,27,5,35,34.28,0,-0.7
0.99,-111.3975,40.6323,0.7,2004,4,27,18,3,45.12,0,-0.7
0.66,-111.3885,40.6192,0.7,2004,10,15,23,29,2.37,0,-0.7
1.94,-113.1217,37.4423,0.7,2004,11,21,8,25,1.66,0,-0.7
3.15,-111.9068,39.512,0.7,2005,3,14,5,33,27.36,0,-0.7
1.73,-112.6752,38.116,0.7,2005,4,4,19,17,31.18,0,-0.7
1.49,-111.4348,40.6635,0.7,2005,7,20,21,6,39.39,0,-0.7
0.25,-111.3935,40.6273,0.7,2005,8,24,16,2,53.03,0,-0.7
1.1,-111.4193,40.6723,0.7,2006,3,15,17,42,57.04,0,-0.7
1.52,-112.049,39.4573,0.7,2006,3,26,20,3,34.1,0,-0.7
1.24,-111.5048,42.4282,0.7,2006,10,7,13,48,31.2,0,-0.7
1.62,-112.001,38.1697,0.7,2007,4,22,10,17,57.56,0,-0.7
1.45,-111.4837,42.497,0.7,2007,5,7,6,22,13.98,0,-0.7
2.11,-113.3838,37.1953,0.7,2007,6,7,23,22,17.25,0,-0.7
2.73,-112.2132,38.49,0.7,2007,6,16,19,57,9.46,0,-0.7
1.3,-112.2152,38.5103,0.7,2007,6,17,5,27,3.06,0,-0.7
1.79,-112.4572,37.7582,0.7,2007,11,25,21,4,11.08,0,-0.7
1.6,-112.9897,37.4365,0.7,2007,11,27,19,1,20.54,0,-0.7
1.33,-112.4593,38.0733,0.7,2008,1,18,20,35,47.83,0,-0.7
1.88,-114.0487,37.5068,0.7,2008,3,12,17,40,21.57,0,-0.7
1.55,-113.6263,36.9723,0.7,2008,4,1,17,33,40.87,0,-0.7
1.41,-112.4983,37.828,0.7,2008,5,30,7,31,25.65,0,-0.7
2.2,-112.5225,37.8603,0.7,2008,6,10,11,2,7.71,0,-0.7
1.23,-112.5623,38.7057,0.7,2008,10,10,5,45,26.87,0,-0.7
2.79,-108.9138,38.2575,0.7,2009,4,30,8,50,34.18,0,-0.7
1.1,-111.398,40.6168,0.7,2009,5,27,18,3,14.19,0,-0.7
1.68,-113.51,37.0135,0.7,2009,6,12,17,5,18.92,0,-0.7
1.46,-112.3668,38.6967,0.7,2009,11,11,4,19,30.35,0,-0.7
2.1,-111.8927,37.1238,0.7,2010,10,17,4,5,4.4,0,-0.7
1.14,-112.4525,37.9562,0.8,2000,1,7,2,7,55.82,0,-0.8
2.04,-111.5273,39.0968,0.8,2000,1,7,9,52,12.45,0,-0.8
1.33,-112.3958,38.721,0.8,2000,3,24,3,42,12.09,0,-0.8
2.28,-113.4785,36.8915,0.8,2000,4,10,3,11,47.25,0,-0.8
1.32,-111.8038,39.9342,0.8,2000,7,28,5,15,25.96,0,-0.8
1.4,-111.3962,42.3492,0.8,2000,10,27,19,19,53.15,0,-0.8
2.23,-112.4965,42.0983,0.8,2000,10,28,11,17,25.24,0,-0.8
1.53,-111.3327,38.245,0.8,2001,2,2,11,16,1.42,0,-0.8
2.26,-112.5523,38.7113,0.8,2001,2,28,9,9,15.42,0,-0.8
2.83,-112.5413,38.7058,0.8,2001,3,13,1,27,26.13,0,-0.8
1.38,-112.9693,38.4278,0.8,2001,5,18,18,22,53.58,0,-0.8
2.14,-111.0608,42.4458,0.8,2001,6,21,22,34,57.77,0,-0.8
1.5,-111.8928,40.4658,0.8,2001,7,2,1,20,44.02,0,-0.8
3.09,-112.4667,38.543,0.8,2001,11,19,21,43,48.05,0,-0.8
1.37,-112.4552,38.5495,0.8,2001,11,21,18,41,58.86,0,-0.8
2.87,-112.5507,38.7143,0.8,2002,3,10,16,3,16.03,0,-0.8
1.86,-111.9258,37.9542,0.8,2002,7,23,4,59,22.93,0,-0.8
3.42,-112.609,38.158,0.8,2002,8,12,1,31,40.81,0,-0.8
-9.99,-109.852,37.9223,0.8,2002,8,22,20,21,15.31,0,-0.8
2.87,-112.4138,37.9757,0.8,2002,9,6,11,15,48.34,0,-0.8
1.21,-111.9733,39.5313,0.8,2002,11,5,6,5,32.07,0,-0.8
2.26,-111.5027,38.8275,0.8,2002,11,8,16,42,20.28,0,-0.8
2.39,-113.0225,37.832,0.8,2002,12,1,8,5,13.21,0,-0.8
0.84,-112.4118,41.6587,0.8,2003,6,14,7,19,48.46,0,-0.8
1.8,-112.4602,38.5215,0.8,2003,9,20,6,51,29.92,0,-0.8
0.8,-112.4935,38.4462,0.8,2003,12,4,4,30,0.29,0,-0.8
1.56,-112.8835,41.4295,0.8,2003,12,10,14,52,46.87,0,-0.8
1.98,-111.9323,39.6588,0.8,2004,3,13,13,52,40.78,0,-0.8
1.46,-113.2145,37.5968,0.8,2004,8,6,4,29,45.82,0,-0.8
1.47,-112.401,38.0968,0.8,2004,8,12,3,26,3.56,0,-0.8
1.64,-111.8868,40.8058,0.8,2004,12,22,0,44,27.24,0,-0.8
0.59,-112.5595,41.9073,0.8,2005,3,31,12,53,45.09,0,-0.8
1.74,-113.5712,39.0272,0.8,2005,6,18,7,35,7.15,0,-0.8
1.57,-113.2215,38.097,0.8,2005,6,20,19,6,9.9,0,-0.8
2.12,-112.5452,37.5198,0.8,2005,6,30,16,10,50.12,0,-0.8
2.07,-114.2207,37.7072,0.8,2005,7,23,2,24,10.16,0,-0.8
0.66,-111.3848,40.6238,0.8,2005,8,13,15,26,2.52,0,-0.8
0.77,-111.3822,40.6248,0.8,2005,8,19,19,27,45.64,0,-0.8
3.08,-113.472,37.4027,0.8,2006,2,14,16,56,55.26,0,-0.8
1.97,-112.3198,37.7332,0.8,2006,4,26,17,43,13.13,0,-0.8
1.52,-110.8145,41.3065,0.8,2006,4,29,21,22,57.47,0,-0.8
1.59,-111.5125,42.4363,0.8,2006,6,30,17,49,52.27,0,-0.8
2.13,-110.35,37.4477,0.8,2006,9,11,13,42,30.29,0,-0.8
1.62,-113.8453,37.3237,0.8,2006,11,7,20,0,18.07,0,-0.8
1.08,-112.201,38.5083,0.8,2007,5,2,17,53,50.44,0,-0.8
2.42,-112.2112,38.4985,0.8,2007,6,16,17,23,11.1,0,-0.8
1.9,-112.2032,38.4865,0.8,2007,6,22,19,18,0.44,0,-0.8
1.6,-112.2,38.4955,0.8,2007,7,3,23,40,16.87,0,-0.8
1.09,-111.422,40.593,0.8,2007,9,26,22,42,17.13,0,-0.8
1.5,-112.9888,37.4402,0.8,2007,11,26,15,21,16.93,0,-0.8
1.29,-112.7783,38.0773,0.8,2008,4,1,10,0,47.42,0,-0.8
1.89,-112.5172,37.8577,0.8,2008,6,13,15,35,28.81,0,-0.8
1.71,-112.2082,38.2325,0.8,2008,10,18,9,36,29.57,0,-0.8
2.32,-112.2418,38.297,0.8,2008,11,15,8,1,33.39,0,-0.8
1.02,-111.4273,40.6847,0.8,2009,1,20,15,58,13.9,0,-0.8
1.87,-113.0605,38.2153,0.8,2009,4,29,17,44,27.55,0,-0.8
1.34,-112.3282,38.1773,0.8,2009,8,11,4,57,13.46,0,-0.8
1.98,-112.3267,37.545,0.8,2009,9,23,13,45,23.73,0,-0.8
1.75,-111.1167,38.0318,0.8,2010,4,14,20,46,30.97,0,-0.8
1.74,-113.3882,38.0387,0.8,2010,12,28,4,29,27.44,0,-0.8
2.74,-112.8982,41.4238,0.9,2000,1,24,19,32,43.9,0,-0.9
1.69,-112.4408,38.7337,0.9,2000,3,23,23,25,37.05,0,-0.9
1.71,-112.4317,38.724,0.9,2000,3,24,1,0,35.26,0,-0.9
1.2,-112.4368,38.7198,0.9,2000,3,24,3,57,16.87,0,-0.9
1.09,-112.4368,38.7228,0.9,2000,3,24,19,56,5.63,0,-0.9
1.38,-113.9992,37.7928,0.9,2000,5,26,13,5,1.51,0,-0.9
2.01,-110.6402,41.7285,0.9,2000,8,7,16,16,24.28,0,-0.9
2.71,-113.1033,37.8367,0.9,2000,9,9,11,22,39.79,0,-0.9
1.82,-112.9197,37.1073,0.9,2000,9,15,10,30,1.82,0,-0.9
1.71,-110.3065,42.1287,0.9,2000,9,21,6,42,46.77,0,-0.9
1.91,-113.275,37.8578,0.9,2000,11,25,5,27,13.1,0,-0.9
2.21,-112.552,38.7035,0.9,2001,2,23,21,20,37.09,0,-0.9
3.28,-112.543,38.7232,0.9,2001,3,13,13,43,4.12,0,-0.9
1.75,-112.5373,38.7203,0.9,2001,3,21,20,24,59.3,0,-0.9
1.32,-112.8597,38.2492,0.9,2001,5,1,0,36,33.67,0,-0.9
3.44,-112.5467,38.734,0.9,2001,5,9,10,13,4.12,0,-0.9
2.31,-110.0665,41.5483,0.9,2001,6,2,6,45,19.76,0,-0.9
1.68,-112.3797,38.1233,0.9,2001,6,8,14,37,16.1,0,-0.9
1.51,-112.6182,38.1605,0.9,2001,9,21,2,7,2.74,0,-0.9
2.09,-113.4603,36.9385,0.9,2001,12,16,23,52,24.63,0,-0.9
3.75,-112.671,38.1723,0.9,2002,1,20,17,20,13.24,0,-0.9
2.24,-113.6768,37.9212,0.9,2002,2,18,17,43,4.6,0,-0.9
0.75,-111.9878,39.2963,0.9,2002,4,2,15,25,37.89,0,-0.9
1.77,-112.551,38.1563,0.9,2002,10,15,23,11,28.79,0,-0.9
0.82,-111.9892,38.8032,0.9,2002,11,5,11,43,29.91,0,-0.9
2.18,-111.5033,38.8402,0.9,2002,11,7,21,38,32.41,0,-0.9
1.49,-111.4928,38.8255,0.9,2002,11,8,13,9,38.42,0,-0.9
1.84,-111.5238,38.8415,0.9,2002,11,10,17,7,2.54,0,-0.9
1.28,-111.7147,42.2727,0.9,2003,8,28,22,16,5.43,0,-0.9
1.69,-111.919,39.6468,0.9,2003,12,27,0,47,10.33,0,-0.9
1.99,-111.9483,39.6363,0.9,2003,12,27,1,47,14.08,0,-0.9
1.13,-111.3972,40.6362,0.9,2004,3,5,18,23,6.67,0,-0.9
1.8,-111.937,39.66,0.9,2004,3,13,13,40,15.96,0,-0.9
2.1,-112.4652,37.9197,0.9,2004,4,11,17,55,55.87,0,-0.9
1.8,-113.6967,37.9072,0.9,2004,5,10,9,56,53.51,0,-0.9
1.96,-112.2725,38.1867,0.9,2004,7,1,3,48,54.11,0,-0.9
0.63,-111.3872,40.64,0.9,2004,10,14,21,15,49.04,0,-0.9
2.68,-113.5472,36.8773,0.9,2004,11,23,14,44,59.11,0,-0.9
0.66,-111.386,40.619,0.9,2005,2,22,21,53,25.04,0,-0.9
2.35,-112.8133,41.6963,0.9,2005,5,17,15,50,18.14,0,-0.9
1.89,-112.7348,38.0385,0.9,2005,8,19,5,45,36.51,0,-0.9
1.51,-112.7527,38.2247,0.9,2005,10,6,20,40,12.06,0,-0.9
2.1,-113.377,37.1908,0.9,2005,12,14,12,23,51.68,0,-0.9
1.73,-112.587,38.581,0.9,2006,2,5,23,33,42.96,0,-0.9
1.64,-113.3915,37.1907,0.9,2006,2,6,12,21,22.43,0,-0.9
1.32,-110.2057,39.7493,0.9,2006,4,20,22,1,35.05,0,-0.9
1.84,-112.9612,37.4445,0.9,2006,5,21,20,7,36.53,0,-0.9
1.62,-112.1752,38.8032,0.9,2006,7,7,21,22,41.4,0,-0.9
1.5,-112.4708,38.015,0.9,2006,8,31,12,51,46.71,0,-0.9
3.14,-112.8002,37.871,0.9,2006,9,22,5,50,51.36,0,-0.9
1.49,-113.0505,38.1823,0.9,2006,10,15,7,9,14.35,0,-0.9
0.75,-111.3948,40.6243,0.9,2007,2,9,18,33,48.65,0,-0.9
1.78,-111.9992,38.1737,0.9,2007,4,22,11,46,22.84,0,-0.9
1.8,-113.9167,36.76,0.9,2007,4,27,13,12,14.84,0,-0.9
2.91,-112.2128,38.5138,0.9,2007,5,2,16,18,26.3,0,-0.9
0.88,-112.8053,38.1542,0.9,2007,5,10,7,24,5.6,0,-0.9
1.58,-113.0312,36.7858,0.9,2007,5,26,18,1,13.41,0,-0.9
2.44,-112.2123,38.4995,0.9,2007,6,16,2,2,38.23,0,-0.9
1.6,-112.2028,38.4948,0.9,2007,6,18,7,12,2.39,0,-0.9
2.08,-112.2065,38.4902,0.9,2007,6,18,8,27,47.21,0,-0.9
2.98,-112.2105,38.4878,0.9,2007,6,19,8,8,47.01,0,-0.9
0.73,-111.4093,40.6235,0.9,2007,7,30,22,35,27.28,0,-0.9
1.63,-112.9917,37.4323,0.9,2007,11,28,11,36,59.16,0,-0.9
1.56,-113.0008,37.4318,0.9,2007,12,10,2,35,22.47,0,-0.9
1.95,-112.4563,37.8178,0.9,2007,12,26,8,42,33.71,0,-0.9
2.32,-113.8748,37.2173,0.9,2007,12,31,13,6,1.11,0,-0.9
1.45,-112.4532,38.0563,0.9,2008,1,24,7,42,7.08,0,-0.9
2.77,-112.5173,38.7302,0.9,2008,2,4,3,39,23.39,0,-0.9
2.71,-114.0562,37.509,0.9,2008,3,2,13,15,41.25,0,-0.9
1.43,-111.8885,39.9617,0.9,2008,4,21,15,15,21.92,0,-0.9
1.41,-112.3278,37.5518,0.9,2008,6,18,7,6,48.55,0,-0.9
2.38,-112.3172,37.5375,0.9,2008,8,29,5,0,25.64,0,-0.9
1.49,-113.8645,37.1498,0.9,2008,9,27,10,57,21.83,0,-0.9
1.22,-112.5817,38.232,0.9,2008,10,30,3,51,28.31,0,-0.9
1.71,-112.65,38.0428,0.9,2009,2,17,12,31,59.22,0,-0.9
3.08,-110.4245,37.6467,0.9,2009,4,14,19,58,19.67,0,-0.9
2.24,-112.3263,37.5408,0.9,2009,9,23,21,3,32.97,0,-0.9
1.43,-111.984,40.468,0.9,2010,2,4,0,52,23.76,0,-0.9
1.93,-111.1363,38.031,0.9,2010,4,17,6,26,18.44,0,-0.9
1.69,-111.9315,39.3942,0.9,2010,5,27,22,55,37.11,0,-0.9
1.48,-113.2125,37.6432,0.9,2010,8,28,11,24,55.28,0,-0.9
3.13,-111.9077,37.1405,0.9,2010,11,8,1,2,5.67,0,-0.9
2.07,-112.4375,38.7227,1,2000,3,23,23,24,12.53,0,-1
2.4,-111.2413,42.4568,1,2000,4,3,13,23,6.06,0,-1
1.95,-113.9988,37.7968,1,2000,5,26,5,26,31.15,0,-1
1.61,-114.1658,37.7065,1,2000,6,27,23,8,30.93,0,-1
1.61,-113.8207,37.4972,1,2000,11,6,6,18,20.24,0,-1
2.92,-112.0442,38.7935,1,2000,11,8,20,41,1.12,0,-1
1.03,-112.5445,38.6802,1,2001,3,12,23,25,30.07,0,-1
3.02,-112.5612,38.7257,1,2001,5,8,14,41,50.69,0,-1
2.09,-112.5258,38.6895,1,2001,10,5,5,51,59.69,0,-1
1.98,-112.4557,38.532,1,2002,2,26,11,45,48.71,0,-1
1.74,-112.4157,38.0148,1,2002,2,26,16,39,23.02,0,-1
0.91,-112.8797,38.2008,1,2002,8,11,23,20,57.87,0,-1
1.41,-111.5335,42.413,1,2002,9,15,18,12,35.39,0,-1
1.73,-111.805,39.9718,1,2002,11,12,2,2,59.57,0,-1
1.92,-112.3102,38.3127,1,2002,12,12,12,56,8.54,0,-1
0.95,-112.3883,41.916,1,2003,5,19,23,44,16.81,0,-1
2.86,-111.4898,42.4052,1,2003,8,13,19,55,19.32,0,-1
2.81,-111.9155,39.4727,1,2003,8,16,4,23,15.31,0,-1
0.83,-111.8302,38.61,1,2003,10,16,10,52,28.39,0,-1
1.81,-111.9042,39.5103,1,2003,10,29,1,27,17.23,0,-1
3.31,-112.5012,38.4525,1,2003,11,29,22,33,8.87,0,-1
3.31,-111.9403,39.5432,1,2003,12,12,21,4,13.53,0,-1
1.64,-112.1447,38.3013,1,2004,1,24,4,6,44.89,0,-1
1.64,-111.8165,42.0023,1,2004,2,28,4,43,58.42,0,-1
1.56,-112.4113,36.8407,1,2004,9,20,3,51,8.7,0,-1
3.68,-108.9112,38.2453,1,2004,11,7,6,54,59.67,0,-1
1.43,-112.1125,38.7808,1,2005,7,29,21,0,14.33,0,-1
1.24,-112.3187,37.5172,1,2005,9,20,7,0,17.51,0,-1
1.45,-113.4543,37.3462,1,2005,11,28,13,25,50.2,0,-1
3.22,-112.2417,38.3083,1,2005,12,29,14,33,18.33,0,-1
1.65,-112.5427,38.6378,1,2006,9,25,22,42,4.19,0,-1
2.81,-112.2125,38.49,1,2007,6,19,7,39,11.59,0,-1
0.96,-112.2065,38.4893,1,2007,6,19,7,57,17.66,0,-1
2.15,-112.3255,37.5297,1,2007,12,15,6,8,42.1,0,-1
2.09,-112.4563,37.8157,1,2007,12,26,14,6,7.49,0,-1
1.24,-111.2065,42.4635,1,2008,1,17,10,31,31.63,0,-1
1.56,-113.5402,37.0312,1,2008,4,10,17,59,39.7,0,-1
1.78,-111.8813,39.9598,1,2008,4,20,22,17,29.34,0,-1
1.76,-112.5957,38.2705,1,2008,4,23,16,13,14.11,0,-1
2.71,-112.3185,37.5375,1,2008,5,28,21,41,10.54,0,-1
2.17,-112.3178,37.5395,1,2008,8,29,12,3,30.54,0,-1
1.19,-112.2157,38.2168,1,2008,10,24,7,39,5.81,0,-1
1.76,-111.5342,42.381,1,2008,10,24,15,53,32.61,0,-1
2,-113.1333,37.4273,1,2009,8,18,12,38,7.16,0,-1
1.53,-112.3195,37.534,1,2009,9,23,16,43,18.9,0,-1
2.26,-112.8513,38.5237,1,2010,5,15,8,0,17.22,0,-1
2.02,-113.5127,37.0083,1,2010,6,7,20,55,1.89,0,-1
2.06,-112.3125,37.529,1,2010,6,12,5,13,41.45,0,-1
1.48,-112.494,38.0303,1,2010,6,20,16,36,13.7,0,-1
0.99,-111.9432,39.3388,1.1,2000,1,11,15,18,52.24,0,-1.1
1.32,-112.5233,37.8838,1.1,2000,1,29,16,27,43.26,0,-1.1
1.76,-113.2598,37.6902,1.1,2000,2,7,9,6,7.05,0,-1.1
2.73,-112.4372,38.7275,1.1,2000,3,24,1,13,14.54,0,-1.1
2.16,-114.0255,37.876,1.1,2000,4,13,12,53,34.44,0,-1.1
2.11,-114.09,37.9122,1.1,2000,4,14,3,37,22.09,0,-1.1
2.29,-114.0375,37.8692,1.1,2000,4,14,4,46,49.9,0,-1.1
1.65,-113.1313,38.2403,1.1,2000,5,23,22,58,52.04,0,-1.1
2.4,-112.14,38.666,1.1,2000,7,24,0,44,25.45,0,-1.1
2.38,-111.707,38.4183,1.1,2000,8,15,2,14,17.8,0,-1.1
1.26,-112.8908,41.416,1.1,2000,10,6,2,47,38.83,0,-1.1
0.94,-112.0337,38.7877,1.1,2000,11,9,10,23,55.27,0,-1.1
1.19,-111.3895,42.3605,1.1,2000,11,11,7,57,36.56,0,-1.1
1.63,-111.9,40.4738,1.1,2000,11,22,20,34,18.21,0,-1.1
2.03,-113.2743,37.8657,1.1,2000,11,25,5,29,47.95,0,-1.1
1.24,-112.0632,42.1062,1.1,2000,11,30,8,1,16.15,0,-1.1
1.62,-112.6288,42.0163,1.1,2000,12,15,11,4,39.51,0,-1.1
2.01,-112.5138,37.9955,1.1,2000,12,20,3,14,44.7,0,-1.1
2.37,-112.5528,38.7407,1.1,2001,2,23,21,50,43.5,0,-1.1
1.87,-112.5503,38.714,1.1,2001,2,23,23,44,3.47,0,-1.1
0.85,-112.5247,38.6893,1.1,2001,2,24,19,20,55.47,0,-1.1
1.91,-113.3892,36.9947,1.1,2001,5,19,16,21,25.82,0,-1.1
1.71,-112.0497,39.4412,1.1,2001,5,22,1,23,39.89,0,-1.1
1.92,-113.4748,36.8987,1.1,2001,5,30,5,50,35.54,0,-1.1
2.18,-111.5372,42.3927,1.1,2001,12,18,17,37,33.14,0,-1.1
2.05,-112.6728,38.165,1.1,2002,1,25,6,43,3.15,0,-1.1
1.54,-111.0277,42.252,1.1,2002,5,7,3,3,45.87,0,-1.1
1.61,-112.2833,37.0237,1.1,2002,7,8,20,45,27.55,0,-1.1
0.8,-112.8517,38.4253,1.1,2002,9,4,14,25,35.21,0,-1.1
1.5,-111.7193,42.2672,1.1,2002,9,10,21,11,34.77,0,-1.1
1.92,-111.0985,42.303,1.1,2002,9,13,21,8,42.41,0,-1.1
1.69,-112.1998,42.2053,1.1,2002,11,17,9,11,37.18,0,-1.1
1.94,-112.4538,37.9993,1.1,2002,11,18,15,16,43.73,0,-1.1
1.61,-112.6033,38.2223,1.1,2003,2,22,3,59,26.83,0,-1.1
1.81,-112.5393,38.6768,1.1,2003,2,26,2,56,56.05,0,-1.1
1.73,-113.5225,37.9965,1.1,2003,4,29,3,22,40.29,0,-1.1
2.29,-113.861,37.5055,1.1,2003,8,21,12,17,55.27,0,-1.1
1.73,-111.9265,39.4663,1.1,2003,9,4,11,20,53.31,0,-1.1
1.8,-113.6608,36.9445,1.1,2003,9,22,19,21,11.15,0,-1.1
2.14,-111.954,39.641,1.1,2003,12,27,2,22,39.8,0,-1.1
1.86,-112.3292,37.6173,1.1,2004,1,7,2,12,40.23,0,-1.1
2.26,-112.2858,38.566,1.1,2004,2,2,15,19,22.2,0,-1.1
1.41,-112.8525,38.5078,1.1,2004,3,9,4,19,58.08,0,-1.1
2.04,-112.8663,38.5102,1.1,2004,3,9,4,25,32.55,0,-1.1
1.35,-111.9253,39.6717,1.1,2004,3,19,0,3,41.56,0,-1.1
3.15,-111.9373,39.6515,1.1,2004,3,19,5,39,7.93,0,-1.1
1.43,-111.9393,39.6602,1.1,2004,3,30,2,24,4.56,0,-1.1
1.7,-112.4078,37.9287,1.1,2004,5,5,10,12,51.8,0,-1.1
1.19,-112.5687,37.8653,1.1,2004,5,12,9,55,25.85,0,-1.1
0.83,-111.373,40.6707,1.1,2004,6,4,16,36,28.06,0,-1.1
1.41,-113.3462,37.137,1.1,2004,9,4,17,37,4.26,0,-1.1
1.22,-112.3982,38.086,1.1,2004,9,7,17,51,21.86,0,-1.1
1.71,-112.4225,37.8088,1.1,2004,10,8,21,7,9.76,0,-1.1
0.35,-111.3975,40.6197,1.1,2004,10,18,23,37,8.37,0,-1.1
1.07,-111.935,39.2473,1.1,2004,10,25,17,40,24.48,0,-1.1
1.65,-111.8575,39.888,1.1,2004,11,20,4,18,45.36,0,-1.1
0.94,-112.5347,38.747,1.1,2004,12,9,10,42,50.75,0,-1.1
0.7,-112.042,41.6242,1.1,2005,3,5,13,9,23.51,0,-1.1
1.69,-113.5713,37.9262,1.1,2005,5,31,4,13,55.31,0,-1.1
1.59,-112.7067,38.5877,1.1,2005,7,30,8,58,0.66,0,-1.1
3.3,-112.3177,37.5295,1.1,2005,9,20,6,53,31.96,0,-1.1
1.28,-111.9428,38.7908,1.1,2005,9,24,17,48,27.42,0,-1.1
1.32,-112.2318,38.3065,1.1,2005,11,22,4,2,19.81,0,-1.1
1.53,-113.3875,37.1948,1.1,2005,12,9,9,17,50.27,0,-1.1
2.34,-113.3772,37.1735,1.1,2005,12,10,21,35,48.23,0,-1.1
2.12,-113.8353,37.3197,1.1,2005,12,23,18,30,30.19,0,-1.1
2.06,-112.5123,37.8932,1.1,2006,1,6,21,10,23.13,0,-1.1
1.2,-111.5607,38.7503,1.1,2006,4,26,19,52,48.6,0,-1.1
1.39,-111.4848,42.4127,1.1,2006,6,30,17,24,47.7,0,-1.1
1.88,-113.3802,37.1748,1.1,2006,7,5,3,37,4.14,0,-1.1
1.63,-113.258,36.7733,1.1,2006,7,16,13,15,3.17,0,-1.1
0.73,-112.045,41.6398,1.1,2006,8,29,8,46,33.06,0,-1.1
2.16,-112.145,38.7173,1.1,2006,9,14,5,37,17.11,0,-1.1
1.45,-111.9912,38.179,1.1,2007,4,22,16,8,7.63,0,-1.1
3.32,-112.529,37.5385,1.1,2007,7,4,18,31,58.4,0,-1.1
1.96,-111.6067,41.796,1.1,2007,8,11,11,42,21.27,0,-1.1
1.23,-113.4982,36.9778,1.1,2007,8,15,19,14,40.17,0,-1.1
1,-111.9692,42.1845,1.1,2007,8,27,18,16,35.81,0,-1.1
1.46,-112.3242,37.5335,1.1,2007,10,17,6,18,6.83,0,-1.1
1.6,-113.5282,37.0282,1.1,2007,10,31,19,55,20.47,0,-1.1
1.55,-112.9917,37.4363,1.1,2007,11,26,15,38,48.06,0,-1.1
3.19,-114.113,37.3607,1.1,2007,12,12,18,7,24.32,0,-1.1
1.5,-112.2257,38.314,1.1,2007,12,24,11,24,43.77,0,-1.1
2.25,-111.5052,41.8553,1.1,2008,3,31,17,12,32.14,0,-1.1
1.82,-112.3232,37.5373,1.1,2008,8,31,13,15,47.38,0,-1.1
2.85,-112.3195,37.539,1.1,2008,9,9,12,30,0.73,0,-1.1
1.51,-112.521,37.908,1.1,2008,10,1,16,39,25.78,0,-1.1
1.61,-111.1897,38.2813,1.1,2008,10,29,15,10,54.06,0,-1.1
2.59,-113.497,37.0203,1.1,2009,1,10,17,57,33.43,0,-1.1
3.31,-111.1837,42.3378,1.1,2009,1,31,13,43,37.21,0,-1.1
1.24,-111.6508,41.3012,1.1,2009,2,5,21,11,36.72,0,-1.1
1.63,-112.7868,38.1305,1.1,2009,3,28,19,40,14.7,0,-1.1
1.53,-113.7462,37.4658,1.1,2009,8,14,4,33,38.8,0,-1.1
